timestamp_x,planttimestamp,AXPPL 380MW ICR22 WMS 6 Wind Direction (°),AXPPL 380MW ICR22 WMS 6 GHI (W/m²),AXPPL 380MW ICR22 WMS 6 Ambient Temperature (°C),AXPPL 380MW ICR22 WMS 6 Humidity (%),AXPPL 380MW ICR22 WMS 6 POA (W/m²),AXPPL 380MW ICR22 WMS 6 Wind Speed (m/s),AXPPL 380MW ICR22 WMS 6 Module Temperature (°C),timestamp_y,AXPPL 380MW MCR PQM Active Power (kW)
29-02-2024 18:30,01-03-2024 00:00,324.072,0,21.42,32.933,0,0.766,21.485,29-02-2024 18:30,-1596.533
29-02-2024 18:45,01-03-2024 00:15,94.069,0,21.62,32.68,0,0.846,20.604,29-02-2024 18:45,-1550.733
29-02-2024 19:00,01-03-2024 00:30,9.16,0,21.047,33.753,0,0.83,19.515,29-02-2024 19:00,-1506.2
29-02-2024 19:15,01-03-2024 00:45,21.619,0,19.867,36.413,0,0.672,18.785,29-02-2024 19:15,-1482.867
29-02-2024 19:30,01-03-2024 01:00,124.441,0,19.547,37.08,0,0.312,18.424,29-02-2024 19:30,-1415.333
29-02-2024 19:45,01-03-2024 01:15,116.792,0,18.84,38.513,0,0.042,17.986,29-02-2024 19:45,-1460.533
29-02-2024 20:00,01-03-2024 01:30,71.033,0,18.98,38.247,0,0.366,18.025,29-02-2024 20:00,-1493.867
29-02-2024 20:15,01-03-2024 01:45,271.43,0,18.147,40.14,0,0.848,18.08,29-02-2024 20:15,-1471.467
29-02-2024 20:30,01-03-2024 02:00,256.769,0,18.9,38.58,0,1.074,18.849,29-02-2024 20:30,-1493.667
29-02-2024 20:45,01-03-2024 02:15,272.375,0,19.6,37.733,0,0.476,19.245,29-02-2024 20:45,-1571.867
29-02-2024 21:00,01-03-2024 02:30,319.776,0,18.807,39.74,0,0.598,18.721,29-02-2024 21:00,-1483.067
29-02-2024 21:15,01-03-2024 02:45,327.63,0,18.273,40.953,0,0.836,18.233,29-02-2024 21:15,-1505.267
29-02-2024 21:30,01-03-2024 03:00,305.828,0,17.987,42.027,0,0.788,18.01,29-02-2024 21:30,-1527.667
29-02-2024 21:45,01-03-2024 03:15,336.565,0,17.817,42.587,0,0.939,17.842,29-02-2024 21:45,-1561.067
29-02-2024 22:00,01-03-2024 03:30,342.477,0,17.46,44.74,0,0.802,17.267,29-02-2024 22:00,-1572.667
29-02-2024 22:15,01-03-2024 03:45,323.001,0,17.467,46.527,0,0.852,17.032,29-02-2024 22:15,-1652.267
29-02-2024 22:30,01-03-2024 04:00,324.41,0,17.253,48.04,0,0.794,16.932,29-02-2024 22:30,-1562
29-02-2024 22:45,01-03-2024 04:15,292.36,0,16.313,50.467,0,0.638,16.219,29-02-2024 22:45,-1538.533
29-02-2024 23:00,01-03-2024 04:30,291.006,0,16.313,50.953,0,1,16.191,29-02-2024 23:00,-1516.2
29-02-2024 23:15,01-03-2024 04:45,326.877,0,16.893,50.74,0,0.778,17.142,29-02-2024 23:15,-1561.533
29-02-2024 23:30,01-03-2024 05:00,334.509,0,17.02,51.573,0,0.958,17.629,29-02-2024 23:30,-1572.8
29-02-2024 23:45,01-03-2024 05:15,335.173,0,17.22,54.407,0,1.29,18.339,29-02-2024 23:45,-1561.467
01-03-2024 00:00,01-03-2024 05:30,299.21,0,17.467,57.027,0,1.06,18.606,01-03-2024 00:00,-1595.333
01-03-2024 00:15,01-03-2024 05:45,296.501,0,17.42,58.213,0,0.992,18.846,01-03-2024 00:15,-1551.4
01-03-2024 00:30,01-03-2024 06:00,312.829,0,17.587,58.933,0,1.248,19.052,01-03-2024 00:30,-1563.533
01-03-2024 00:45,01-03-2024 06:15,310.025,0,17.62,59.02,0,1.276,19.131,01-03-2024 00:45,-1528.867
01-03-2024 01:00,01-03-2024 06:30,318.078,0,17.503,58.887,0,1.222,19.206,01-03-2024 01:00,-1495
01-03-2024 01:15,01-03-2024 06:45,307.753,0,17.393,58.393,0,1.374,19.08,01-03-2024 01:15,-1507
01-03-2024 01:30,01-03-2024 07:00,312.983,2.247,17.313,58.233,2.012,1.398,18.914,01-03-2024 01:30,111.867
01-03-2024 01:45,01-03-2024 07:15,304.204,21.404,17.347,57.86,20.352,1.482,19.416,01-03-2024 01:45,8050.333
01-03-2024 02:00,01-03-2024 07:30,317.012,42.92,17.587,57.127,39.875,1.532,20.351,01-03-2024 02:00,17074.467
01-03-2024 02:15,01-03-2024 07:45,315.394,52.603,17.76,56.727,48.013,1.74,20.851,01-03-2024 02:15,20456.333
01-03-2024 02:30,01-03-2024 08:00,302.894,84.288,17.973,56.533,78.674,1.73,21.469,01-03-2024 02:30,35733.933
01-03-2024 02:45,01-03-2024 08:15,305.953,117.8,18.267,55.633,105.313,2.072,22.556,01-03-2024 02:45,48885.933
01-03-2024 03:00,01-03-2024 08:30,327.679,83.03,18.333,54.833,76.186,1.76,22.101,01-03-2024 03:00,34964.333
01-03-2024 03:15,01-03-2024 08:45,330.843,247.61,18.687,53.687,216.095,1.746,23.193,01-03-2024 03:15,115583.267
01-03-2024 03:30,01-03-2024 09:00,313.041,367.212,19.753,50.307,315.552,1.63,26.822,01-03-2024 03:30,156021.8
01-03-2024 03:45,01-03-2024 09:15,333.764,450.035,20.72,47.24,383.328,1.718,29.404,01-03-2024 03:45,190845.267
01-03-2024 04:00,01-03-2024 09:30,337.554,498.111,21.32,45.06,419.397,1.818,31.445,01-03-2024 04:00,212317.467
01-03-2024 04:15,01-03-2024 09:45,271.661,534.36,22.147,41.9,445.69,1.698,33.692,01-03-2024 04:15,233060.333
01-03-2024 04:30,01-03-2024 10:00,190.056,626.073,23.193,38.633,527.648,1.744,36.907,01-03-2024 04:30,264758.8
01-03-2024 04:45,01-03-2024 10:15,21.85,685.603,24.447,34.253,588.03,1.964,40.246,01-03-2024 04:45,291453.2
01-03-2024 05:00,01-03-2024 10:30,31.692,566.608,25.413,31.36,497.508,1.942,41.884,01-03-2024 05:00,245990.867
01-03-2024 05:15,01-03-2024 10:45,41.265,760.242,26.273,29.307,666.495,1.818,43.123,01-03-2024 05:15,321841.6
01-03-2024 05:30,01-03-2024 11:00,54.558,842.249,27.673,25.78,736.6,1.8,48.046,01-03-2024 05:30,350242.267
01-03-2024 05:45,01-03-2024 11:15,56.351,819.689,28.32,24.54,723.2,1.876,49.737,01-03-2024 05:45,342838.667
01-03-2024 06:00,01-03-2024 11:30,45.516,676.929,28.867,23.607,608.215,2.178,49.437,01-03-2024 06:00,281760.8
01-03-2024 06:15,01-03-2024 11:45,49.5,611.228,29.107,23.253,556.773,2.002,47.276,01-03-2024 06:15,264852.267
01-03-2024 06:30,01-03-2024 12:00,63.587,486.695,29.567,22.533,457.055,1.77,45.849,01-03-2024 06:30,223835.333
01-03-2024 06:45,01-03-2024 12:15,87.694,608.401,30.32,21.513,563.287,2.104,47.678,01-03-2024 06:45,244277.133
01-03-2024 07:00,01-03-2024 12:30,103.994,522.982,30.66,20.993,487.337,2.184,45.877,01-03-2024 07:00,226792.667
01-03-2024 07:15,01-03-2024 12:45,121.796,708.424,31.187,19.28,654.865,2.846,51.028,01-03-2024 07:15,314998.933
01-03-2024 07:30,01-03-2024 13:00,143.211,833.356,31.827,16.48,774.043,3.048,52.312,01-03-2024 07:30,346220.2
01-03-2024 07:45,01-03-2024 13:15,156.037,552.203,32.24,15.1,524.508,3.348,50.203,01-03-2024 07:45,271809.267
01-03-2024 08:00,01-03-2024 13:30,168.072,556.645,32.08,16.258,528.443,3.757,48.312,01-03-2024 08:00,242195.133
01-03-2024 08:15,01-03-2024 13:45,155.569,465.642,29.393,13.793,447.452,4.022,41.848,01-03-2024 08:15,218843.4
01-03-2024 08:30,01-03-2024 14:00,175.125,723.142,31.493,16.133,691.307,4.506,47.989,01-03-2024 08:30,315945.2
01-03-2024 08:45,01-03-2024 14:15,166.839,610.945,31.127,18.3,584.532,3.852,47.011,01-03-2024 08:45,274501.733
01-03-2024 09:00,01-03-2024 14:30,166.207,466.546,31,19.493,450.787,4.112,45.935,01-03-2024 09:00,215903.6
01-03-2024 09:15,01-03-2024 14:45,180.538,317.298,30.153,21.58,311.368,4.108,40.793,01-03-2024 09:15,147865.6
01-03-2024 09:30,01-03-2024 15:00,171.9,303.16,29.74,23.02,296.647,3.836,39.12,01-03-2024 09:30,140494.667
01-03-2024 09:45,01-03-2024 15:15,185.359,325.769,29.287,24.593,317.365,4.024,38.556,01-03-2024 09:45,150667.133
01-03-2024 10:00,01-03-2024 15:30,192.047,226.925,28.713,26.84,222.313,3.538,37.083,01-03-2024 10:00,104297.333
01-03-2024 10:15,01-03-2024 15:45,208.869,186.744,28.027,29.12,183.821,3.534,35.469,01-03-2024 10:15,86617.533
01-03-2024 10:30,01-03-2024 16:00,200.251,190.704,27.607,30.073,189.358,2.708,34.471,01-03-2024 10:30,89705.133
01-03-2024 10:45,01-03-2024 16:15,195.519,221.953,27.653,29.967,217.402,2.732,35.649,01-03-2024 10:45,99430.8
01-03-2024 11:00,01-03-2024 16:30,189.615,160.192,27.413,30.187,156.918,2.554,34.373,01-03-2024 11:00,73866.467
01-03-2024 11:15,01-03-2024 16:45,206.186,132.79,27.28,30.047,130.995,2.146,33.634,01-03-2024 11:15,61501.067
01-03-2024 11:30,01-03-2024 17:00,185.192,88.746,27.1,30.153,87.674,1.894,32.679,01-03-2024 11:30,41007.133
01-03-2024 11:45,01-03-2024 17:15,166.377,84.184,26.853,30.647,82.305,1.55,31.817,01-03-2024 11:45,38498.6
01-03-2024 12:00,01-03-2024 17:30,156.394,68.783,26.76,30.96,67.483,1.352,31.381,01-03-2024 12:00,31140.733
01-03-2024 12:15,01-03-2024 17:45,163.842,38.222,26.553,31.527,37.617,1.47,30.46,01-03-2024 12:15,16750.667
01-03-2024 12:30,01-03-2024 18:00,174.093,18.315,26.36,32.073,18.293,1.602,29.478,01-03-2024 12:30,7741.4
01-03-2024 12:45,01-03-2024 18:15,181.584,11.649,26.193,32.513,11.632,1.506,28.827,01-03-2024 12:45,4671.6
01-03-2024 13:00,01-03-2024 18:30,190.563,1.613,25.98,32.907,1.755,1.216,28.274,01-03-2024 13:00,157.133
01-03-2024 13:15,01-03-2024 18:45,180.022,0,25.673,33.547,0,0.964,27.532,01-03-2024 13:15,-1605.067
01-03-2024 13:30,01-03-2024 19:00,180.737,0,25.333,34.307,0,1.374,27.028,01-03-2024 13:30,-1708.533
01-03-2024 13:45,01-03-2024 19:15,183.12,0,25.1,34.96,0,1.132,26.803,01-03-2024 13:45,-1719.667
01-03-2024 14:00,01-03-2024 19:30,186.377,0,24.913,35.693,0,1.12,26.59,01-03-2024 14:00,-1675.067
01-03-2024 14:15,01-03-2024 19:45,185.106,0,24.713,36.427,0,1.102,26.42,01-03-2024 14:15,-1642
01-03-2024 14:30,01-03-2024 20:00,212.653,0,24.627,36.933,0,0.972,26.275,01-03-2024 14:30,-1698.467
01-03-2024 14:45,01-03-2024 20:15,217.156,0,24.427,37.513,0,0.79,25.929,01-03-2024 14:45,-1754.533
01-03-2024 15:00,01-03-2024 20:30,218.364,0,24.24,38.86,0,1.336,25.512,01-03-2024 15:00,-1697
01-03-2024 15:15,01-03-2024 20:45,228,0,23.813,41.54,0,1.13,24.498,01-03-2024 15:15,-1675.067
01-03-2024 15:30,01-03-2024 21:00,198.399,0,23.553,41.753,0,0.728,24.611,01-03-2024 15:30,-1616.2
01-03-2024 15:45,01-03-2024 21:15,196.729,0,22.947,47.88,0,0.82,22.788,01-03-2024 15:45,-1639.733
01-03-2024 16:00,01-03-2024 21:30,172.133,0,22.187,53.373,0,1.34,21.749,01-03-2024 16:00,-1583.4
01-03-2024 16:15,01-03-2024 21:45,147.308,0,21.747,54.907,0,1.59,21.77,01-03-2024 16:15,-1697.067
01-03-2024 16:30,01-03-2024 22:00,116.115,0,21.253,56.867,0,1.86,20.992,01-03-2024 16:30,-1664
01-03-2024 16:45,01-03-2024 22:15,138.347,0,21.767,54.407,0,1.952,20.86,01-03-2024 16:45,-1652.533
01-03-2024 17:00,01-03-2024 22:30,129.212,0,21.647,55.66,0,3.048,21.271,01-03-2024 17:00,-1583.6
01-03-2024 17:15,01-03-2024 22:45,136.542,0,21,58.907,0,3.892,20.607,01-03-2024 17:15,-1527.8
01-03-2024 17:30,01-03-2024 23:00,135.052,0,20.313,63.62,0,3.944,20.455,01-03-2024 17:30,-1526.933
01-03-2024 17:45,01-03-2024 23:15,135.566,0,19.1,71.067,0,3.424,20.083,01-03-2024 17:45,-1504.8
01-03-2024 18:00,01-03-2024 23:30,109.826,0,18.68,70.947,0,2.984,19.615,01-03-2024 18:00,-1595
01-03-2024 18:15,01-03-2024 23:45,91.998,0,18.413,73.2,0,3.564,19.621,01-03-2024 18:15,-1562.8
01-03-2024 18:30,02-03-2024 00:00,97.68,0,18.14,73.973,0,3.136,19.207,01-03-2024 18:30,-1583.733
01-03-2024 18:45,02-03-2024 00:15,88.754,0,17.92,73.607,0,2.788,19.424,01-03-2024 18:45,-1527.933
01-03-2024 19:00,02-03-2024 00:30,70.042,0,17.513,77.567,0,1.686,19.538,01-03-2024 19:00,-1583.467
01-03-2024 19:15,02-03-2024 00:45,73.927,0,17.4,78.947,0,1.138,19.203,01-03-2024 19:15,-1594.467
01-03-2024 19:30,02-03-2024 01:00,86.386,0,17.34,79.247,0,1.09,18.897,01-03-2024 19:30,-1606.667
01-03-2024 19:45,02-03-2024 01:15,96.703,0,17.193,80.067,0,0.804,18.61,01-03-2024 19:45,-1663.133
01-03-2024 20:00,02-03-2024 01:30,110.705,0,17.153,80.947,0,0.806,18.747,01-03-2024 20:00,-1606.267
01-03-2024 20:15,02-03-2024 01:45,103.922,0,17.12,82.193,0,0.858,18.534,01-03-2024 20:15,-1573.733
01-03-2024 20:30,02-03-2024 02:00,118.538,0,17.1,83.067,0.004,0.876,18.496,01-03-2024 20:30,-1572.8
01-03-2024 20:45,02-03-2024 02:15,131.75,0.121,17.52,80.513,0.267,1.296,19.121,01-03-2024 20:45,-1596.2
01-03-2024 21:00,02-03-2024 02:30,138.793,0.366,18.193,76.3,0.233,1.446,19.617,01-03-2024 21:00,-1562.6
01-03-2024 21:15,02-03-2024 02:45,143.952,0.567,18.707,72.687,0.353,1.45,20.04,01-03-2024 21:15,-1619.533
01-03-2024 21:30,02-03-2024 03:00,135.543,0.246,19.24,69.68,0.027,1.426,20.518,01-03-2024 21:30,-1630.267
01-03-2024 21:45,02-03-2024 03:15,127.698,0,18.88,72.087,0,1.33,20.046,01-03-2024 21:45,-1662.867
01-03-2024 22:00,02-03-2024 03:30,139.159,0,18.813,72.193,0,1.802,19.916,01-03-2024 22:00,-1618.8
01-03-2024 22:15,02-03-2024 03:45,-,-,-,-,-,-,-,01-03-2024 22:15,-
01-03-2024 22:30,02-03-2024 04:00,-,-,-,-,-,-,-,01-03-2024 22:30,-
01-03-2024 22:45,02-03-2024 04:15,165.406,0,17.82,77.89,0,1.161,17.998,01-03-2024 22:45,-1483.6
01-03-2024 23:00,02-03-2024 04:30,164.338,0,17.7,78.4,0,1.26,17.833,01-03-2024 23:00,-1584.2
01-03-2024 23:15,02-03-2024 04:45,164.338,0,17.7,78.4,0,1.26,17.833,01-03-2024 23:15,-1650.8
01-03-2024 23:30,02-03-2024 05:00,164.338,0,17.7,78.4,0,1.26,17.833,01-03-2024 23:30,-1628.267
01-03-2024 23:45,02-03-2024 05:15,164.338,0,17.7,78.4,0,1.26,17.833,01-03-2024 23:45,-1550.4
02-03-2024 00:00,02-03-2024 05:30,164.338,0,17.7,78.4,0,1.26,17.833,02-03-2024 00:00,-1518.133
02-03-2024 00:15,02-03-2024 05:45,144.761,0,17.64,79.54,0,0.504,17.904,02-03-2024 00:15,-1564
02-03-2024 00:30,02-03-2024 06:00,131.71,0,17.6,80.3,0,0,17.951,02-03-2024 00:30,-1542.2
02-03-2024 00:45,02-03-2024 06:15,131.71,0,17.6,80.3,0,0,17.951,02-03-2024 00:45,-1608.667
02-03-2024 01:00,02-03-2024 06:30,131.71,0,17.6,80.3,0,0,17.951,02-03-2024 01:00,-1597.133
02-03-2024 01:15,02-03-2024 06:45,137.1,0.5,17.787,82.82,0.177,1.106,18.874,02-03-2024 01:15,-1551.467
02-03-2024 01:30,02-03-2024 07:00,128.402,1.753,16.683,78.107,1.317,0.77,18.684,02-03-2024 01:30,-888.333
02-03-2024 01:45,02-03-2024 07:15,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 01:45,1630.867
02-03-2024 02:00,02-03-2024 07:30,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 02:00,9160.067
02-03-2024 02:15,02-03-2024 07:45,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 02:15,17372.4
02-03-2024 02:30,02-03-2024 08:00,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 02:30,23905.2
02-03-2024 02:45,02-03-2024 08:15,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 02:45,40180.933
02-03-2024 03:00,02-03-2024 08:30,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 03:00,57534.133
02-03-2024 03:15,02-03-2024 08:45,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 03:15,69543.267
02-03-2024 03:30,02-03-2024 09:00,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 03:30,77373.8
02-03-2024 03:45,02-03-2024 09:15,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 03:45,80558
02-03-2024 04:00,02-03-2024 09:30,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 04:00,141633.2
02-03-2024 04:15,02-03-2024 09:45,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 04:15,258625.733
02-03-2024 04:30,02-03-2024 10:00,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 04:30,254411.8
02-03-2024 04:45,02-03-2024 10:15,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 04:45,216538.6
02-03-2024 05:00,02-03-2024 10:30,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 05:00,142303.6
02-03-2024 05:15,02-03-2024 10:45,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 05:15,262912.133
02-03-2024 05:30,02-03-2024 11:00,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 05:30,332450.533
02-03-2024 05:45,02-03-2024 11:15,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 05:45,322631.933
02-03-2024 06:00,02-03-2024 11:30,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 06:00,224481.067
02-03-2024 06:15,02-03-2024 11:45,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 06:15,351522.333
02-03-2024 06:30,02-03-2024 12:00,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 06:30,365747.2
02-03-2024 06:45,02-03-2024 12:15,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 06:45,316555.933
02-03-2024 07:00,02-03-2024 12:30,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 07:00,275614.067
02-03-2024 07:15,02-03-2024 12:45,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 07:15,364998.6
02-03-2024 07:30,02-03-2024 13:00,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 07:30,367868.2
02-03-2024 07:45,02-03-2024 13:15,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 07:45,327318.867
02-03-2024 08:00,02-03-2024 13:30,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 08:00,342835.333
02-03-2024 08:15,02-03-2024 13:45,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 08:15,371329.067
02-03-2024 08:30,02-03-2024 14:00,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 08:30,371493.733
02-03-2024 08:45,02-03-2024 14:15,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 08:45,376665.667
02-03-2024 09:00,02-03-2024 14:30,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 09:00,334410.867
02-03-2024 09:15,02-03-2024 14:45,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 09:15,346468.467
02-03-2024 09:30,02-03-2024 15:00,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 09:30,340823.4
02-03-2024 09:45,02-03-2024 15:15,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 09:45,326064.533
02-03-2024 10:00,02-03-2024 15:30,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 10:00,310400.333
02-03-2024 10:15,02-03-2024 15:45,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 10:15,289308.267
02-03-2024 10:30,02-03-2024 16:00,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 10:30,271805.733
02-03-2024 10:45,02-03-2024 16:15,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 10:45,246041.933
02-03-2024 11:00,02-03-2024 16:30,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 11:00,214661.333
02-03-2024 11:15,02-03-2024 16:45,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 11:15,191572.667
02-03-2024 11:30,02-03-2024 17:00,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 11:30,157968.8
02-03-2024 11:45,02-03-2024 17:15,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 11:45,124813.333
02-03-2024 12:00,02-03-2024 17:30,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 12:00,94103.067
02-03-2024 12:15,02-03-2024 17:45,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 12:15,69320
02-03-2024 12:30,02-03-2024 18:00,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 12:30,43196.733
02-03-2024 12:45,02-03-2024 18:15,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 12:45,20999.533
02-03-2024 13:00,02-03-2024 18:30,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 13:00,6747.733
02-03-2024 13:15,02-03-2024 18:45,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 13:15,258.733
02-03-2024 13:30,02-03-2024 19:00,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 13:30,-1529.333
02-03-2024 13:45,02-03-2024 19:15,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 13:45,-1629.667
02-03-2024 14:00,02-03-2024 19:30,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 14:00,-1494.733
02-03-2024 14:15,02-03-2024 19:45,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 14:15,-1462.067
02-03-2024 14:30,02-03-2024 20:00,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 14:30,-1450.267
02-03-2024 14:45,02-03-2024 20:15,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 14:45,-1472.333
02-03-2024 15:00,02-03-2024 20:30,140.469,2.527,18.2,85,1.976,0,20.555,02-03-2024 15:00,-1561.8
02-03-2024 15:15,02-03-2024 20:45,-,-,-,-,-,-,-,02-03-2024 15:15,-1495.867
02-03-2024 15:30,02-03-2024 21:00,-,-,-,-,-,-,-,02-03-2024 15:30,-1450
02-03-2024 15:45,02-03-2024 21:15,-,-,-,-,-,-,-,02-03-2024 15:45,-1417.8
02-03-2024 16:00,02-03-2024 21:30,-,-,-,-,-,-,-,02-03-2024 16:00,-1461.8
02-03-2024 16:15,02-03-2024 21:45,-,-,-,-,-,-,-,02-03-2024 16:15,-1429.133
02-03-2024 16:30,02-03-2024 22:00,-,-,-,-,-,-,-,02-03-2024 16:30,-1461.533
02-03-2024 16:45,02-03-2024 22:15,-,-,-,-,-,-,-,02-03-2024 16:45,-1426.533
02-03-2024 17:00,02-03-2024 22:30,-,-,-,-,-,-,-,02-03-2024 17:00,-1391.8
02-03-2024 17:15,02-03-2024 22:45,-,-,-,-,-,-,-,02-03-2024 17:15,-1438
02-03-2024 17:30,02-03-2024 23:00,-,-,-,-,-,-,-,02-03-2024 17:30,-1370.6
02-03-2024 17:45,02-03-2024 23:15,-,-,-,-,-,-,-,02-03-2024 17:45,-1359.733
02-03-2024 18:00,02-03-2024 23:30,-,-,-,-,-,-,-,02-03-2024 18:00,-1371.067
02-03-2024 18:15,02-03-2024 23:45,-,-,-,-,-,-,-,02-03-2024 18:15,-1416.2
02-03-2024 18:30,03-03-2024 00:00,-,-,-,-,-,-,-,02-03-2024 18:30,-1448.733
02-03-2024 18:45,03-03-2024 00:15,-,-,-,-,-,-,-,02-03-2024 18:45,-1482.667
02-03-2024 19:00,03-03-2024 00:30,-,-,-,-,-,-,-,02-03-2024 19:00,-1425.533
02-03-2024 19:15,03-03-2024 00:45,-,-,-,-,-,-,-,02-03-2024 19:15,-1414.6
02-03-2024 19:30,03-03-2024 01:00,-,-,-,-,-,-,-,02-03-2024 19:30,-1437.667
02-03-2024 19:45,03-03-2024 01:15,-,-,-,-,-,-,-,02-03-2024 19:45,-1449
02-03-2024 20:00,03-03-2024 01:30,-,-,-,-,-,-,-,02-03-2024 20:00,-1448.067
02-03-2024 20:15,03-03-2024 01:45,-,-,-,-,-,-,-,02-03-2024 20:15,-1425.333
02-03-2024 20:30,03-03-2024 02:00,-,-,-,-,-,-,-,02-03-2024 20:30,-1471.2
02-03-2024 20:45,03-03-2024 02:15,-,-,-,-,-,-,-,02-03-2024 20:45,-1393.6
02-03-2024 21:00,03-03-2024 02:30,-,-,-,-,-,-,-,02-03-2024 21:00,-1416.333
02-03-2024 21:15,03-03-2024 02:45,-,-,-,-,-,-,-,02-03-2024 21:15,-1427.2
02-03-2024 21:30,03-03-2024 03:00,-,-,-,-,-,-,-,02-03-2024 21:30,-1461.2
02-03-2024 21:45,03-03-2024 03:15,-,-,-,-,-,-,-,02-03-2024 21:45,-1427.333
02-03-2024 22:00,03-03-2024 03:30,-,-,-,-,-,-,-,02-03-2024 22:00,-1461.467
02-03-2024 22:15,03-03-2024 03:45,-,-,-,-,-,-,-,02-03-2024 22:15,-1461.267
02-03-2024 22:30,03-03-2024 04:00,-,-,-,-,-,-,-,02-03-2024 22:30,-1484.533
02-03-2024 22:45,03-03-2024 04:15,-,-,-,-,-,-,-,02-03-2024 22:45,-1449
02-03-2024 23:00,03-03-2024 04:30,-,-,-,-,-,-,-,02-03-2024 23:00,-1416.2
02-03-2024 23:15,03-03-2024 04:45,-,-,-,-,-,-,-,02-03-2024 23:15,-1438.933
02-03-2024 23:30,03-03-2024 05:00,-,-,-,-,-,-,-,02-03-2024 23:30,-1462.2
02-03-2024 23:45,03-03-2024 05:15,-,-,-,-,-,-,-,02-03-2024 23:45,-1484.667
03-03-2024 00:00,03-03-2024 05:30,-,-,-,-,-,-,-,03-03-2024 00:00,-1417.867
03-03-2024 00:15,03-03-2024 05:45,-,-,-,-,-,-,-,03-03-2024 00:15,-1462.8
03-03-2024 00:30,03-03-2024 06:00,-,-,-,-,-,-,-,03-03-2024 00:30,-1384.667
03-03-2024 00:45,03-03-2024 06:15,-,-,-,-,-,-,-,03-03-2024 00:45,-1394.067
03-03-2024 01:00,03-03-2024 06:30,-,-,-,-,-,-,-,03-03-2024 01:00,-1450.267
03-03-2024 01:15,03-03-2024 06:45,-,-,-,-,-,-,-,03-03-2024 01:15,-1246.8
03-03-2024 01:30,03-03-2024 07:00,-,-,-,-,-,-,-,03-03-2024 01:30,1022.733
03-03-2024 01:45,03-03-2024 07:15,-,-,-,-,-,-,-,03-03-2024 01:45,8557.8
03-03-2024 02:00,03-03-2024 07:30,-,-,-,-,-,-,-,03-03-2024 02:00,25474.867
03-03-2024 02:15,03-03-2024 07:45,-,-,-,-,-,-,-,03-03-2024 02:15,51447.667
